row_names,s1,abs_coef
ASV6296,2.3009004256443073,2.3009004256443073
ASV4003,1.6862780461536182,1.6862780461536182
ASV8219,1.4100186677903745,1.4100186677903745
ASV4449,1.3299135984863102,1.3299135984863102
(Intercept),0.899965603565112,0.899965603565112
ASV0788,0.859637588538488,0.859637588538488
ASV7777,-0.8594330009865935,0.8594330009865935
ASV1238,-0.8167657886710034,0.8167657886710034
ASV3075,0.8119653152179023,0.8119653152179023
ASV3532,-0.715435542459736,0.715435542459736
ASV0740,-0.6896935348719815,0.6896935348719815
ASV1692,0.6879393177693588,0.6879393177693588
ASV3671,-0.6756225038553524,0.6756225038553524
ASV4117,-0.6304429463010041,0.6304429463010041
ASV6170,-0.6258937366049464,0.6258937366049464
ASV0873,-0.6219954184712694,0.6219954184712694
ASV5582,-0.5981183100831892,0.5981183100831892
ASV0793,0.5941213714018647,0.5941213714018647
ASV4294,0.569124726331452,0.569124726331452
ASV9859,0.5662114237168833,0.5662114237168833
ASV6596,0.5562199629205941,0.5562199629205941
ASV1284,-0.5544504708242438,0.5544504708242438
ASV4201,0.5353050751358739,0.5353050751358739
ASV2542,0.525581361915923,0.525581361915923
ASV0958,0.5242003026884473,0.5242003026884473
ASV3327,0.5198032785031672,0.5198032785031672
ASV0648,-0.5184954752182003,0.5184954752182003
ASV9424,-0.5115682102021177,0.5115682102021177
ASV3866,0.5046926477613202,0.5046926477613202
ASV3104,0.5025717969186136,0.5025717969186136
ASV4195,0.500913982084663,0.500913982084663
ASV6984,-0.5002104016915778,0.5002104016915778
ASV0738,0.5000233433037267,0.5000233433037267
ASV0675,0.49564085680353387,0.49564085680353387
ASV1088,0.4947899433037061,0.4947899433037061
ASV3512,0.4855784048977217,0.4855784048977217
ASV1867,0.4841167283927552,0.4841167283927552
ASV0728,0.482099009486699,0.482099009486699
ASV13113,0.4458607879437299,0.4458607879437299
ASV2033,0.4429419400976885,0.4429419400976885
ASV0718,0.4426881746004435,0.4426881746004435
ASV2082,-0.4343387825553777,0.4343387825553777
ASV6174,0.4308619258992655,0.4308619258992655
ASV2332,-0.42422340590198304,0.42422340590198304
ASV10103,-0.42174646639252367,0.42174646639252367
ASV0838,-0.41817560703565315,0.41817560703565315
ASV7959,0.414473948313665,0.414473948313665
ASV0153,-0.39556568536639464,0.39556568536639464
ASV2085,-0.38880127463001024,0.38880127463001024
ASV3134,0.38796755149768886,0.38796755149768886
ASV1377,0.3756422701268379,0.3756422701268379
ASV0683,0.3723248896834978,0.3723248896834978
ASV4064,0.3702830375748627,0.3702830375748627
ASV0250,0.3636815736383352,0.3636815736383352
ASV0469,-0.3622073730762635,0.3622073730762635
ASV6100,-0.35940307881919387,0.35940307881919387
ASV0826,0.3571363407268464,0.3571363407268464
ASV2673,0.35598503685870253,0.35598503685870253
ASV14904,-0.3519173562804699,0.3519173562804699
ASV3673,0.3508436497975463,0.3508436497975463
ASV1321,0.34830392209986777,0.34830392209986777
ASV3118,-0.34668334114722993,0.34668334114722993
ASV3502,0.345629815447195,0.345629815447195
ASV0185,0.34121158785927197,0.34121158785927197
ASV6479,0.34104143080620714,0.34104143080620714
ASV10729,-0.33441729260411024,0.33441729260411024
ASV1987,-0.33015130064788134,0.33015130064788134
ASV2834,0.3299961576870669,0.3299961576870669
ASV1044,0.32324422703354305,0.32324422703354305
ASV2132,0.3222065034747257,0.3222065034747257
ASV0937,-0.3153706158186372,0.3153706158186372
ASV3053,0.3150018591020136,0.3150018591020136
ASV1611,-0.313013144559048,0.313013144559048
ASV0208,0.3124751969865632,0.3124751969865632
ASV4152,-0.3122823710854015,0.3122823710854015
ASV0035,-0.3109006877448155,0.3109006877448155
ASV1709,-0.3107526489932967,0.3107526489932967
ASV2822,-0.3070081996011804,0.3070081996011804
ASV2977,-0.3053068362892062,0.3053068362892062
ASV0936,0.3044043486212017,0.3044043486212017
ASV0471,0.30179018502563504,0.30179018502563504
ASV0611,0.2986427362086017,0.2986427362086017
ASV1636,0.2978742875333148,0.2978742875333148
ASV3474,0.2972363071500094,0.2972363071500094
ASV0390,0.29702571006465756,0.29702571006465756
ASV2898,0.29235875229244757,0.29235875229244757
ASV2863,0.2905470612138182,0.2905470612138182
ASV2464,0.2903622622113875,0.2903622622113875
ASV1314,-0.29026422152562675,0.29026422152562675
ASV2291,-0.2866433350425076,0.2866433350425076
ASV1004,0.2860590036636318,0.2860590036636318
ASV17171,-0.2856069894757812,0.2856069894757812
ASV9382,-0.28550519715151296,0.28550519715151296
ASV7832,-0.2830196281652859,0.2830196281652859
ASV2466,-0.28155014539617085,0.28155014539617085
ASV0412,0.2793204368105167,0.2793204368105167
ASV4055,-0.273194851618973,0.273194851618973
ASV0590,-0.2714627508970785,0.2714627508970785
ASV0227,-0.2707638281982848,0.2707638281982848
ASV7789,0.26921410132697376,0.26921410132697376
ASV1122,0.2684091880252805,0.2684091880252805
ASV1318,0.26608179667080956,0.26608179667080956
ASV2029,0.2654922468399247,0.2654922468399247
ASV0451,-0.26422649116347796,0.26422649116347796
ASV1446,-0.26288647077077465,0.26288647077077465
ASV11966,0.2627781544473449,0.2627781544473449
ASV2490,0.26264190348731,0.26264190348731
ASV1065,0.2625958944083225,0.2625958944083225
ASV1613,0.25932363750019605,0.25932363750019605
ASV1123,0.2591382982680268,0.2591382982680268
ASV2368,-0.2526479936705166,0.2526479936705166
ASV0585,-0.25227181946734906,0.25227181946734906
ASV4232,0.25076429900296254,0.25076429900296254
ASV7453,0.24984702122131747,0.24984702122131747
ASV11390,-0.24485957253861892,0.24485957253861892
ASV1315,0.24446619107147827,0.24446619107147827
ASV1155,0.24360496299923243,0.24360496299923243
ASV0501,0.24283226203023286,0.24283226203023286
ASV8328,0.2407214191342552,0.2407214191342552
ASV9221,0.24056876402739738,0.24056876402739738
ASV1476,-0.23950562399726016,0.23950562399726016
ASV1445,0.23877554201253193,0.23877554201253193
ASV1108,-0.238189055542856,0.238189055542856
ASV2272,0.23384289359697846,0.23384289359697846
ASV2269,-0.2320290220471593,0.2320290220471593
ASV7680,-0.23143994469904655,0.23143994469904655
ASV0752,-0.22415266316407909,0.22415266316407909
ASV0785,0.22236730700978666,0.22236730700978666
ASV9773,-0.22229255359996555,0.22229255359996555
ASV0156,-0.22065531731030694,0.22065531731030694
ASV0620,-0.22009949485352018,0.22009949485352018
ASV11359,-0.2196740121248737,0.2196740121248737
ASV1772,-0.2182798643552016,0.2182798643552016
ASV0231,-0.21798360538631892,0.21798360538631892
ASV1294,0.2177473852224617,0.2177473852224617
ASV1495,-0.21628782196814994,0.21628782196814994
ASV4407,-0.21447228991534012,0.21447228991534012
ASV0134,-0.21426324896065882,0.21426324896065882
ASV2413,0.21292099124572145,0.21292099124572145
ASV9193,-0.21239712409739908,0.21239712409739908
ASV2357,0.21236940587784847,0.21236940587784847
ASV2245,-0.2118114938849447,0.2118114938849447
ASV3307,0.20973927696376143,0.20973927696376143
ASV0877,-0.20951227988217616,0.20951227988217616
ASV0781,0.20796117252867585,0.20796117252867585
ASV15304,0.20723383522862976,0.20723383522862976
ASV2411,0.20564314495474775,0.20564314495474775
ASV1365,0.2054544639906389,0.2054544639906389
ASV0901,-0.20443429883570277,0.20443429883570277
ASV0889,0.2035120580053721,0.2035120580053721
ASV1648,-0.20294255177724105,0.20294255177724105
ASV0129,0.2026046360927269,0.2026046360927269
ASV0673,0.202502704325459,0.202502704325459
ASV0485,0.20210999186906595,0.20210999186906595
ASV0418,0.20143496879226358,0.20143496879226358
ASV0357,0.20097697781992466,0.20097697781992466
ASV2980,0.19909774786413567,0.19909774786413567
ASV5290,0.19848527381957673,0.19848527381957673
ASV0898,0.1973971944077604,0.1973971944077604
ASV4136,0.19638679200933906,0.19638679200933906
ASV2030,0.1956425372044673,0.1956425372044673
ASV0883,0.1939197466192014,0.1939197466192014
ASV0910,0.19334675620273378,0.19334675620273378
ASV0217,0.19155153294643476,0.19155153294643476
ASV0263,0.19070188958511206,0.19070188958511206
ASV11516,-0.19054415679990128,0.19054415679990128
ASV3579,0.19003521487444952,0.19003521487444952
ASV1183,0.19002866797926185,0.19002866797926185
ASV2877,-0.18848819596626634,0.18848819596626634
ASV0598,-0.18845976430445274,0.18845976430445274
ASV2594,0.18734258003485552,0.18734258003485552
ASV4175,-0.18729737010839118,0.18729737010839118
ASV3119,-0.18715373820515613,0.18715373820515613
ASV3600,0.18691171497503384,0.18691171497503384
ASV1715,0.18524908785713037,0.18524908785713037
ASV0330,-0.1843787977999123,0.1843787977999123
ASV1058,0.18429516831065276,0.18429516831065276
ASV1060,0.18245451390827955,0.18245451390827955
ASV0120,-0.18172749739429903,0.18172749739429903
ASV3140,0.18090855522957563,0.18090855522957563
ASV0104,-0.1781863433333043,0.1781863433333043
ASV2161,0.17602091957316102,0.17602091957316102
ASV0255,-0.17543785274361157,0.17543785274361157
ASV0216,-0.17478107872932916,0.17478107872932916
ASV0447,0.17415518549364448,0.17415518549364448
ASV0425,-0.17274657388844172,0.17274657388844172
ASV12458,-0.17119278907843674,0.17119278907843674
ASV2622,0.1711551979173913,0.1711551979173913
ASV5987,-0.17108672505530628,0.17108672505530628
ASV11222,-0.17103933823119608,0.17103933823119608
ASV10899,-0.17099766392676813,0.17099766392676813
ASV0367,-0.1706565359185953,0.1706565359185953
ASV0157,0.16803389387915357,0.16803389387915357
ASV10263,-0.16758239754303955,0.16758239754303955
ASV0709,-0.1663541938286879,0.1663541938286879
ASV0772,0.1661321100702461,0.1661321100702461
ASV6267,-0.16559471480009696,0.16559471480009696
ASV5501,0.16473277828103172,0.16473277828103172
ASV0559,-0.16418514718020433,0.16418514718020433
ASV0567,-0.16340625263353753,0.16340625263353753
ASV6491,-0.16317550762230498,0.16317550762230498
ASV1549,0.1620890623037222,0.1620890623037222
ASV1470,-0.16205744892018925,0.16205744892018925
ASV0496,-0.16076067598979893,0.16076067598979893
ASV3828,-0.15833749200022001,0.15833749200022001
ASV0446,0.15709539908368794,0.15709539908368794
ASV0521,0.15679855403199613,0.15679855403199613
ASV0666,0.1563116099149842,0.1563116099149842
ASV2062,0.15515360493285785,0.15515360493285785
ASV1213,0.15474753213509504,0.15474753213509504
ASV1035,0.15367284393984534,0.15367284393984534
ASV11327,-0.15362303930668353,0.15362303930668353
ASV3790,-0.15345242691660888,0.15345242691660888
ASV1236,0.15226856944788084,0.15226856944788084
ASV2194,0.1521811155386648,0.1521811155386648
ASV0473,-0.1520249149165806,0.1520249149165806
ASV4146,-0.1508857111452732,0.1508857111452732
ASV0117,0.15046243079247104,0.15046243079247104
ASV1915,-0.14979869929822642,0.14979869929822642
ASV3062,0.1486899550248559,0.1486899550248559
ASV1298,0.14852478860623464,0.14852478860623464
ASV8547,-0.14602430873836048,0.14602430873836048
ASV0013,-0.14470467062196743,0.14470467062196743
ASV0385,0.1444716075321878,0.1444716075321878
ASV10059,0.14398002686520794,0.14398002686520794
ASV0899,0.1426822190802145,0.1426822190802145
ASV0267,-0.14010334110442987,0.14010334110442987
ASV4609,0.13914220716744297,0.13914220716744297
ASV4013,0.13819608873143222,0.13819608873143222
ASV14377,-0.13745136508135605,0.13745136508135605
ASV2172,-0.13731659728087706,0.13731659728087706
ASV0236,0.1369432685115069,0.1369432685115069
ASV1745,-0.13499062789726202,0.13499062789726202
ASV1483,0.13476310871447789,0.13476310871447789
ASV0053,-0.1336354927448642,0.1336354927448642
ASV0421,0.1331366050204839,0.1331366050204839
ASV2390,-0.13245469578659008,0.13245469578659008
ASV2126,0.1318592649381863,0.1318592649381863
ASV1890,-0.13145997272814666,0.13145997272814666
ASV8324,-0.13014317565950553,0.13014317565950553
ASV0786,-0.12897058960116015,0.12897058960116015
ASV0548,0.12823884944732106,0.12823884944732106
ASV2910,0.1279894989824082,0.1279894989824082
ASV13793,-0.1271130532139168,0.1271130532139168
ASV0400,-0.12688879149564367,0.12688879149564367
ASV1690,0.126415583787719,0.126415583787719
ASV0697,-0.12636401498103045,0.12636401498103045
ASV7557,-0.12535596006370273,0.12535596006370273
ASV2725,0.12504868894790863,0.12504868894790863
ASV0229,0.12345011424208555,0.12345011424208555
ASV1371,0.12290333580850799,0.12290333580850799
ASV16696,-0.12165930392891296,0.12165930392891296
ASV10102,0.12160530033749826,0.12160530033749826
ASV8205,0.12126593371928948,0.12126593371928948
ASV0163,-0.12089880161981208,0.12089880161981208
ASV6794,0.12049851342418254,0.12049851342418254
ASV1651,0.12029492388329867,0.12029492388329867
ASV2127,0.11740015795499908,0.11740015795499908
ASV0235,-0.11639877789995498,0.11639877789995498
ASV0856,0.11609405996992342,0.11609405996992342
ASV4649,-0.11547811855840519,0.11547811855840519
ASV1566,0.11493461303904065,0.11493461303904065
ASV5394,0.11490973038078452,0.11490973038078452
ASV0184,0.11466728756201718,0.11466728756201718
ASV0198,0.1142840495559411,0.1142840495559411
ASV6283,-0.11383487175185497,0.11383487175185497
ASV1056,0.11360616896990396,0.11360616896990396
ASV1072,-0.1131497964386572,0.1131497964386572
ASV0077,-0.11244259868782454,0.11244259868782454
ASV1193,0.11224538978450656,0.11224538978450656
ASV0239,0.11215038644037792,0.11215038644037792
ASV2660,-0.11098683957602831,0.11098683957602831
ASV0148,0.11025410726261743,0.11025410726261743
ASV0142,-0.10736496638842306,0.10736496638842306
ASV0382,-0.10586489259401005,0.10586489259401005
ASV1967,-0.10503143312623522,0.10503143312623522
ASV0792,0.10190694074294206,0.10190694074294206
ASV0705,-0.09973615131254074,0.09973615131254074
ASV0299,-0.09967572750829641,0.09967572750829641
ASV9823,-0.0991361466884279,0.0991361466884279
ASV0468,-0.09803334143389268,0.09803334143389268
ASV8422,0.09783113065572885,0.09783113065572885
ASV1388,0.09745090825825667,0.09745090825825667
ASV16823,-0.09713554942574183,0.09713554942574183
ASV0552,0.09713087425712037,0.09713087425712037
ASV5711,-0.09697106977028397,0.09697106977028397
ASV0384,0.09679402210296432,0.09679402210296432
ASV1943,-0.09662707057130505,0.09662707057130505
ASV0626,0.09642106052043334,0.09642106052043334
ASV0016,-0.09624666235600444,0.09624666235600444
ASV0378,0.09601432270492138,0.09601432270492138
ASV1293,0.09522315563131477,0.09522315563131477
ASV0411,-0.09502455902152265,0.09502455902152265
ASV0397,0.09372502883809546,0.09372502883809546
ASV2330,0.09350820232573026,0.09350820232573026
ASV3265,0.09323176982159953,0.09323176982159953
ASV0801,-0.09318001395628782,0.09318001395628782
ASV3342,0.092769639477071425,0.092769639477071425
ASV14482,-0.0925570401360498,0.0925570401360498
ASV12542,0.09032215818856658,0.09032215818856658
ASV5004,-0.09013331953155222,0.09013331953155222
ASV0628,-0.09013156489549434,0.09013156489549434
ASV1535,-0.0898725051324202,0.0898725051324202
ASV7145,0.08921490469546789,0.08921490469546789
ASV4532,0.08907768228430427,0.08907768228430427
ASV3017,0.08817770172187978,0.08817770172187978
ASV17063,-0.08766798423170556,0.08766798423170556
ASV7492,0.08546665869393805,0.08546665869393805
ASV2371,-0.0849613162981134,0.0849613162981134
ASV0050,-0.08456562109820769,0.08456562109820769
ASV0170,-0.08426201379344264,0.08426201379344264
ASV3137,0.0841368884514724,0.0841368884514724
ASV0014,-0.08259526720197168,0.08259526720197168
ASV0295,0.08179256320603136,0.08179256320603136
ASV0326,-0.08165145684032257,0.08165145684032257
ASV0429,0.0809570746724945,0.0809570746724945
ASV4142,0.08076448489293284,0.08076448489293284
ASV0195,-0.08062004898505169,0.08062004898505169
ASV0122,-0.07950956200484269,0.07950956200484269
ASV0576,0.07943752949013301,0.07943752949013301
ASV4894,-0.07906197354571307,0.07906197354571307
ASV1292,0.07845478812120789,0.07845478812120789
ASV0052,0.07717143867724607,0.07717143867724607
ASV2896,-0.07645489410093712,0.07645489410093712
ASV0003,-0.07643145586955687,0.07643145586955687
ASV0036,-0.07625668210038632,0.07625668210038632
ASV0833,0.07594089268167403,0.07594089268167403
ASV1311,-0.07550617827897722,0.07550617827897722
ASV5542,-0.07477330068683997,0.07477330068683997
ASV0011,-0.07377151274878369,0.07377151274878369
ASV0508,-0.07349811116057234,0.07349811116057234
ASV1075,-0.07349332115548395,0.07349332115548395
ASV2091,0.0734160466620625,0.0734160466620625
ASV2228,0.07313121986770156,0.07313121986770156
ASV0123,-0.07286821874891686,0.07286821874891686
ASV6862,0.07243757204684165,0.07243757204684165
ASV0116,-0.07186175929829164,0.07186175929829164
ASV0091,-0.07107811449943671,0.07107811449943671
ASV0040,0.07075593076843045,0.07075593076843045
ASV0862,0.07056452202110833,0.07056452202110833
ASV0033,-0.07022655519581895,0.07022655519581895
ASV2419,-0.06838571559835767,0.06838571559835767
ASV12774,-0.06535631766676621,0.06535631766676621
ASV0338,0.06514177088066281,0.06514177088066281
ASV0742,0.06492299547958207,0.06492299547958207
ASV0370,0.0643046058370032,0.0643046058370032
ASV0209,0.06423566133935713,0.06423566133935713
ASV6119,-0.06362672045500661,0.06362672045500661
ASV3077,0.06313134592544943,0.06313134592544943
ASV0603,0.06307365860326222,0.06307365860326222
ASV0722,-0.06277565924706123,0.06277565924706123
ASV0233,0.06275024733988713,0.06275024733988713
ASV0151,0.060311880367246794,0.060311880367246794
ASV0766,0.05955466097587166,0.05955466097587166
ASV0660,-0.059117442282384684,0.059117442282384684
ASV0747,0.05909669616829269,0.05909669616829269
ASV0396,-0.058720894359220115,0.058720894359220115
ASV6914,-0.0585996296742731,0.0585996296742731
ASV15483,0.05663387736362128,0.05663387736362128
ASV2591,-0.05644671167429401,0.05644671167429401
ASV0336,-0.05594617854623356,0.05594617854623356
ASV0604,0.05581072945135597,0.05581072945135597
ASV1022,0.05517739099208008,0.05517739099208008
ASV0964,0.05509922340727626,0.05509922340727626
ASV14797,0.055092221866393606,0.055092221866393606
ASV0346,0.05502982379484236,0.05502982379484236
ASV0135,-0.05491239402103341,0.05491239402103341
ASV0458,0.0543892482982078,0.0543892482982078
ASV4059,0.05394954119279666,0.05394954119279666
ASV0533,0.05275616318664404,0.05275616318664404
ASV4354,-0.05240799553712195,0.05240799553712195
ASV0032,0.050924661307200594,0.050924661307200594
ASV0549,0.05067981090501386,0.05067981090501386
ASV9319,0.05038233579060003,0.05038233579060003
ASV0322,0.04964835202429438,0.04964835202429438
ASV0499,0.04942740737439066,0.04942740737439066
ASV1282,0.049266914659033385,0.049266914659033385
ASV3883,-0.0488069627020098,0.0488069627020098
ASV0055,-0.048764277187820025,0.048764277187820025
ASV7192,-0.048721121455388414,0.048721121455388414
ASV9854,-0.048251576418492044,0.048251576418492044
ASV0078,0.04791973396443892,0.04791973396443892
ASV1895,-0.047801107744078045,0.047801107744078045
ASV0099,0.04762991849137719,0.04762991849137719
ASV2089,0.04591502979917663,0.04591502979917663
ASV0415,0.044663155645579614,0.044663155645579614
ASV2840,0.044656510564493886,0.044656510564493886
ASV0019,0.04440514306546318,0.04440514306546318
ASV4749,-0.0439222659004965,0.0439222659004965
ASV0223,-0.04297704487851995,0.04297704487851995
ASV2064,-0.04297130695830976,0.04297130695830976
ASV0334,-0.04245297811872911,0.04245297811872911
ASV2804,-0.04182406633011681,0.04182406633011681
ASV1203,-0.041671223070193456,0.041671223070193456
ASV0300,-0.04086624573294372,0.04086624573294372
ASV0168,-0.04058953555367672,0.04058953555367672
ASV0024,-0.04003415204082271,0.04003415204082271
ASV1461,-0.03942218405038384,0.03942218405038384
ASV0682,0.038667234608879275,0.038667234608879275
ASV1660,-0.03853006268340128,0.03853006268340128
ASV3666,-0.03735708369486258,0.03735708369486258
ASV7673,-0.03727301146821228,0.03727301146821228
ASV0072,-0.037117269537370844,0.037117269537370844
ASV0510,-0.036353403737839206,0.036353403737839206
ASV0018,0.03562851018151905,0.03562851018151905
ASV0066,0.03470957307167597,0.03470957307167597
ASV3529,-0.03418515779954827,0.03418515779954827
ASV0058,-0.03335154305071419,0.03335154305071419
ASV0165,0.03302032381624871,0.03302032381624871
ASV3348,0.03242183710328289,0.03242183710328289
ASV0172,0.031684605867443955,0.031684605867443955
ASV12660,-0.0312439363151526,0.0312439363151526
ASV0186,-0.030933494236132897,0.030933494236132897
ASV4459,0.030714813765026515,0.030714813765026515
ASV0625,0.03065430567031013,0.03065430567031013
ASV0353,-0.02994869551098453,0.02994869551098453
ASV2769,-0.029874278842252723,0.029874278842252723
ASV0614,0.02940275187199769,0.02940275187199769
ASV0023,-0.02919701914578329,0.02919701914578329
ASV1139,-0.029109517851150284,0.029109517851150284
ASV13055,0.02726167360554918,0.02726167360554918
ASV0193,-0.026864676043353502,0.026864676043353502
ASV9155,0.026848034492169798,0.026848034492169798
ASV3107,-0.026765136368669337,0.026765136368669337
ASV8981,0.026700577762644562,0.026700577762644562
ASV8002,-0.026476413919324124,0.026476413919324124
ASV4610,-0.02602999114761594,0.02602999114761594
ASV0068,-0.02549257079431162,0.02549257079431162
ASV0001,0.0252368347480053,0.0252368347480053
ASV4717,0.02521894441101914,0.02521894441101914
ASV4236,0.024829816494291564,0.024829816494291564
ASV0417,-0.024740970005040084,0.024740970005040084
ASV2125,0.024729174379223926,0.024729174379223926
ASV0337,-0.023311893145349254,0.023311893145349254
ASV0009,0.02310079873428678,0.02310079873428678
ASV16905,-0.022920482029899148,0.022920482029899148
ASV1101,-0.022053245701035683,0.022053245701035683
ASV0377,-0.021379548004182753,0.021379548004182753
ASV2495,-0.02112243811463213,0.02112243811463213
ASV3168,-0.021115869224587407,0.021115869224587407
ASV2174,-0.020676101153543406,0.020676101153543406
ASV4297,-0.020650291803123423,0.020650291803123423
ASV0498,-0.02000270381304348,0.02000270381304348
ASV0034,-0.01982137537340886,0.01982137537340886
ASV2803,0.019804112355975186,0.019804112355975186
ASV0416,-0.019420375560200143,0.019420375560200143
ASV0057,-0.019343776726136585,0.019343776726136585
ASV0012,0.01863001422418958,0.01863001422418958
ASV0007,0.018393258440009868,0.018393258440009868
ASV0466,-0.018381177052574974,0.018381177052574974
ASV0274,-0.018326881416259995,0.018326881416259995
ASV1310,-0.01713012290135954,0.01713012290135954
ASV0008,0.017079841376875658,0.017079841376875658
ASV0065,-0.016326301786858566,0.016326301786858566
ASV5795,0.016188102648041294,0.016188102648041294
ASV1343,0.01607256288575962,0.01607256288575962
ASV0407,0.01565816760246225,0.01565816760246225
ASV15750,0.015642160446085414,0.015642160446085414
ASV0160,0.015237172185918314,0.015237172185918314
ASV1041,0.013798205931174473,0.013798205931174473
ASV0290,-0.012772235024386708,0.012772235024386708
ASV7809,0.012740732052942521,0.012740732052942521
ASV1488,-0.012098827257971553,0.012098827257971553
ASV4842,-0.011460475697085281,0.011460475697085281
ASV0448,-0.011434648530060858,0.011434648530060858
ASV9936,0.011264827211708364,0.011264827211708364
ASV0004,0.010908070499968326,0.010908070499968326
ASV0006,-0.010839664883013916,0.010839664883013916
ASV0070,0.010720761848704725,0.010720761848704725
ASV0059,0.009608656174111956,0.009608656174111956
ASV4497,0.008999756741132146,0.008999756741132146
ASV1086,0.008069658099213282,0.008069658099213282
ASV9311,-0.007844234880642518,0.007844234880642518
ASV1502,0.0077032889964040955,0.0077032889964040955
ASV0015,-0.007354524286597316,0.007354524286597316
ASV0022,-0.007243095327155917,0.007243095327155917
ASV11956,-0.006887691728445077,0.006887691728445077
ASV2452,0.005790632142893652,0.005790632142893652
ASV0450,0.005304390499078502,0.005304390499078502
ASV0807,-0.0050749414363485965,0.0050749414363485965
ASV0654,0.004850846706502875,0.004850846706502875
ASV0166,0.004528923801476058,0.004528923801476058
ASV12990,-0.004158465822556956,0.004158465822556956
ASV0284,0.003282881118006705,0.003282881118006705
ASV0005,0.0030018469960536058,0.0030018469960536058
ASV1930,0.0028325965664044465,0.0028325965664044465
ASV0511,-0.0025008820473198467,0.0025008820473198467
ASV0002,-0.002276171029896514,0.002276171029896514
ASV0691,0.0017561059355181267,0.0017561059355181267
ASV0097,-0.0015772499990945044,0.0015772499990945044
ASV0017,0.001518831205387726,0.001518831205387726
ASV0527,-0.0014702050637138535,0.0014702050637138535
ASV12683,0.0012245778615684526,0.0012245778615684526
ASV2737,0.0012072154285648201,0.0012072154285648201
ASV0983,-0.001095199847544024,0.001095199847544024
ASV6604,-7.314230716712679e-4,7.314230716712679e-4
ASV0909,5.120090976730308e-4,5.120090976730308e-4
ASV1150,-4.8513201524644803e-4,4.8513201524644803e-4
ASV9557,4.474849951754983e-4,4.474849951754983e-4
ASV0200,-2.803984097940689e-4,2.803984097940689e-4
ASV0455,-2.763267417362487e-4,2.763267417362487e-4
